WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
14,Miami,Sony Ericsson Open,22/03/2019,Premier,Outdoor,Hard,2nd Round,3,Wozniacki C.,Sasnovich A.,13,36,3007,1495,6,4,6,4,,,2,0,Completed,1.4,2.75,1.45,3,1.45,3.05,1.42,2.87
14,Miami,Sony Ericsson Open,22/03/2019,Premier,Outdoor,Hard,2nd Round,3,Sevastova A.,Siniakova K.,12,42,3270,1212,6,2,0,6,6,4,2,1,Completed,1.61,2.2,1.79,2.15,1.8,2.2,1.73,2.12
14,Miami,Sony Ericsson Open,22/03/2019,Premier,Outdoor,Hard,2nd Round,3,Wang Q.,Konta J.,18,38,2607,1265,6,4,6,0,,,2,0,Completed,2,1.72,2.07,1.85,2.12,1.87,2.03,1.79
14,Miami,Sony Ericsson Open,22/03/2019,Premier,Outdoor,Hard,2nd Round,3,Kerber A.,Muchova K.,4,113,5315,562,3,6,6,3,6,3,2,1,Completed,1.36,3,1.43,3.05,1.43,3.52,1.37,3.11
14,Miami,Sony Ericsson Open,22/03/2019,Premier,Outdoor,Hard,2nd Round,3,Williams S.,Peterson R.,10,63,3406,888,6,3,1,6,6,1,2,1,Completed,1.14,5.5,1.15,6.33,1.18,6.36,1.15,5.55
14,Miami,Sony Ericsson Open,22/03/2019,Premier,Outdoor,Hard,2nd Round,3,Maria T.,Giorgi C.,62,31,896,1705,6,3,6,4,,,2,0,Completed,2.37,1.53,2.38,1.66,2.5,1.67,2.34,1.6
14,Miami,Sony Ericsson Open,22/03/2019,Premier,Outdoor,Hard,2nd Round,3,Stephens S.,Jabeur O.,6,58,5222,1025,6,2,6,3,,,2,0,Completed,1.4,2.75,1.41,3.17,1.45,3.2,1.4,2.94
14,Miami,Sony Ericsson Open,22/03/2019,Premier,Outdoor,Hard,2nd Round,3,Putintseva Y.,Bencic B.,44,20,1181,2420,6,3,7,5,,,2,0,Completed,4,1.22,4.01,1.29,4.72,1.3,3.81,1.27
14,Miami,Sony Ericsson Open,22/03/2019,Premier,Outdoor,Hard,2nd Round,3,Halep S.,Townsend T.,3,96,5457,666,6,1,6,3,,,2,0,Completed,1.14,5.5,1.18,5.63,1.22,5.75,1.17,5.23
14,Miami,Sony Ericsson Open,23/03/2019,Premier,Outdoor,Hard,2nd Round,3,Hercog P.,Doi M.,93,112,684,563,7,6,6,4,,,2,0,Completed,5.5,1.14,,,2.1,2.37,1.85,2.02
14,Miami,Sony Ericsson Open,23/03/2019,Premier,Outdoor,Hard,2nd Round,3,Pliskova Ka.,Martic P.,7,52,5145,1091,6,3,6,4,,,2,0,Completed,1.36,3,1.47,2.91,1.47,3.15,1.4,2.94
14,Miami,Sony Ericsson Open,23/03/2019,Premier,Outdoor,Hard,2nd Round,3,Cornet A.,Buzarnescu M.,53,32,1080,1650,7,6,6,1,,,2,0,Completed,1.61,2.2,1.56,2.61,1.69,2.61,1.63,2.29
14,Miami,Sony Ericsson Open,23/03/2019,Premier,Outdoor,Hard,2nd Round,3,Wang Yaf.,Svitolina E.,50,5,1123,5225,6,2,6,4,,,2,0,Completed,3.5,1.28,3.81,1.31,4,1.32,3.7,1.28
14,Miami,Sony Ericsson Open,23/03/2019,Premier,Outdoor,Hard,2nd Round,3,Collins D.,Osuigwe W.,26,205,1851,286,7,6,6,0,,,2,0,Completed,1.4,2.75,1.48,2.88,1.5,3.32,1.43,2.85
14,Miami,Sony Ericsson Open,23/03/2019,Premier,Outdoor,Hard,3rd Round,3,Wang Q.,Williams S.,18,10,2607,3406,,,,,,,,,Walkover,2.75,1.44,2.84,1.48,2.95,1.49,2.76,1.45
14,Miami,Sony Ericsson Open,23/03/2019,Premier,Outdoor,Hard,3rd Round,3,Garcia C.,Goerges J.,21,15,2350,2780,6,0,7,5,,,2,0,Completed,1.8,2,1.79,2.15,1.94,2.2,1.77,2.07
14,Miami,Sony Ericsson Open,23/03/2019,Premier,Outdoor,Hard,3rd Round,3,Kvitova P.,Vekic D.,2,25,5550,1875,6,4,3,6,6,4,2,1,Completed,1.44,2.75,1.54,2.67,1.54,2.81,1.47,2.69
14,Miami,Sony Ericsson Open,23/03/2019,Premier,Outdoor,Hard,3rd Round,3,Barty A.,Stosur S.,11,83,3395,726,6,0,6,3,,,2,0,Completed,1.12,6,1.16,6.24,1.16,6.8,1.13,5.94
14,Miami,Sony Ericsson Open,23/03/2019,Premier,Outdoor,Hard,3rd Round,3,Hsieh S.W.,Osaka N.,27,1,1810,5991,4,6,7,6,6,3,2,1,Completed,2.75,1.44,3.16,1.41,3.2,1.45,2.96,1.4
14,Miami,Sony Ericsson Open,23/03/2019,Premier,Outdoor,Hard,3rd Round,3,Wozniacki C.,Niculescu M.,13,138,3007,444,6,4,7,6,,,2,0,Completed,1.3,3.5,1.37,3.38,1.37,3.6,1.33,3.38
14,Miami,Sony Ericsson Open,23/03/2019,Premier,Outdoor,Hard,3rd Round,3,Bertens K.,Kuzmova V.,8,48,4995,1159,3,6,6,0,6,1,2,1,Completed,1.33,3.4,1.33,3.69,1.36,3.7,1.32,3.45
14,Miami,Sony Ericsson Open,24/03/2019,Premier,Outdoor,Hard,3rd Round,3,Kontaveit A.,Tomljanovic A.,19,40,2465,1228,7,6,2,6,7,6,2,1,Completed,1.66,2.2,1.72,2.26,1.74,2.38,1.68,2.2
14,Miami,Sony Ericsson Open,24/03/2019,Premier,Outdoor,Hard,3rd Round,3,Andreescu B.,Kerber A.,24,4,1913,5315,6,4,4,6,6,1,2,1,Completed,2,1.8,2.09,1.83,2.09,1.91,1.96,1.84
14,Miami,Sony Ericsson Open,24/03/2019,Premier,Outdoor,Hard,3rd Round,3,Wang Yaf.,Collins D.,50,26,1123,1851,7,5,6,1,,,2,0,Completed,1.8,2,1.92,1.99,1.95,2.1,1.84,1.98
14,Miami,Sony Ericsson Open,24/03/2019,Premier,Outdoor,Hard,3rd Round,3,Putintseva Y.,Sevastova A.,44,12,1181,3270,1,6,6,2,6,3,2,1,Completed,2.62,1.5,2.63,1.55,2.77,1.56,2.59,1.51
14,Miami,Sony Ericsson Open,24/03/2019,Premier,Outdoor,Hard,3rd Round,3,Halep S.,Hercog P.,3,93,5457,684,5,7,7,6,6,2,2,1,Completed,1.07,9,1.07,10.98,1.09,11,1.07,8.72
14,Miami,Sony Ericsson Open,24/03/2019,Premier,Outdoor,Hard,3rd Round,3,Vondrousova M.,Mertens E.,59,14,991,2800,6,4,7,6,,,2,0,Completed,1.8,2,1.85,2.06,1.91,2.12,1.83,1.98
14,Miami,Sony Ericsson Open,24/03/2019,Premier,Outdoor,Hard,3rd Round,3,Williams V.,Kasatkina D.,43,22,1210,2345,6,3,6,1,,,2,0,Completed,1.61,2.3,1.71,2.27,1.74,2.3,1.69,2.19
14,Miami,Sony Ericsson Open,24/03/2019,Premier,Outdoor,Hard,3rd Round,3,Pliskova Ka.,Cornet A.,7,53,5145,1080,6,7,6,1,6,4,2,1,Completed,1.16,5,1.2,5.25,1.22,5.45,1.18,4.95
14,Miami,Sony Ericsson Open,25/03/2019,Premier,Outdoor,Hard,3rd Round,3,Maria T.,Stephens S.,62,6,896,5222,6,3,6,2,,,2,0,Completed,3.5,1.3,3.56,1.34,3.8,1.34,3.56,1.3
14,Miami,Sony Ericsson Open,25/03/2019,Premier,Outdoor,Hard,4th Round,3,Barty A.,Bertens K.,11,8,3395,4995,4,6,6,3,6,2,2,1,Completed,1.5,2.62,1.58,2.59,1.58,2.65,1.53,2.54
14,Miami,Sony Ericsson Open,25/03/2019,Premier,Outdoor,Hard,4th Round,3,Kvitova P.,Garcia C.,2,21,5550,2350,6,3,6,3,,,2,0,Completed,1.53,2.5,1.58,2.57,1.61,2.69,1.56,2.45
14,Miami,Sony Ericsson Open,25/03/2019,Premier,Outdoor,Hard,4th Round,3,Kontaveit A.,Andreescu B.,19,24,2465,1913,6,1,2,0,,,1,0,Retired,2.75,1.44,2.76,1.52,2.92,1.53,2.72,1.46
14,Miami,Sony Ericsson Open,25/03/2019,Premier,Outdoor,Hard,4th Round,3,Hsieh S.W.,Wozniacki C.,27,13,1810,3007,6,3,6,7,6,2,2,1,Completed,2.5,1.53,2.53,1.6,2.62,1.61,2.48,1.55
14,Miami,Sony Ericsson Open,25/03/2019,Premier,Outdoor,Hard,4th Round,3,Halep S.,Williams V.,3,43,5457,1210,6,3,6,3,,,2,0,Completed,1.4,3,1.42,3.19,1.45,3.19,1.41,2.93
14,Miami,Sony Ericsson Open,26/03/2019,Premier,Outdoor,Hard,4th Round,3,Wang Q.,Wang Yaf.,18,50,2607,1123,7,5,6,4,,,2,0,Completed,1.53,2.5,1.58,2.58,1.59,2.63,1.54,2.49
14,Miami,Sony Ericsson Open,26/03/2019,Premier,Outdoor,Hard,4th Round,3,Pliskova Ka.,Putintseva Y.,7,44,5145,1181,2,6,6,3,7,5,2,1,Completed,1.3,3.5,1.33,3.71,1.33,4,1.29,3.68
14,Miami,Sony Ericsson Open,26/03/2019,Premier,Outdoor,Hard,4th Round,3,Vondrousova M.,Maria T.,59,62,991,896,6,4,6,3,,,2,0,Completed,1.22,4.33,1.3,4.02,1.3,4.33,1.26,3.92
14,Miami,Sony Ericsson Open,26/03/2019,Premier,Outdoor,Hard,Quarterfinals,3,Kontaveit A.,Hsieh S.W.,19,27,2465,1810,3,6,6,2,7,5,2,1,Completed,1.8,2,1.97,1.95,2.11,2.03,1.9,1.91
14,Miami,Sony Ericsson Open,27/03/2019,Premier,Outdoor,Hard,Quarterfinals,3,Barty A.,Kvitova P.,11,2,3395,5550,7,6,3,6,6,2,2,1,Completed,2.1,1.72,2.19,1.78,2.31,1.78,2.17,1.7
14,Miami,Sony Ericsson Open,27/03/2019,Premier,Outdoor,Hard,Quarterfinals,3,Halep S.,Wang Q.,3,18,5457,2607,6,4,7,5,,,2,0,Completed,1.3,3.5,1.4,3.28,1.4,3.55,1.33,3.34
14,Miami,Sony Ericsson Open,27/03/2019,Premier,Outdoor,Hard,Quarterfinals,3,Pliskova Ka.,Vondrousova M.,7,59,5145,991,6,3,6,4,,,2,0,Completed,1.8,2,1.78,2.19,1.91,2.19,1.81,2.02
14,Miami,Sony Ericsson Open,28/03/2019,Premier,Outdoor,Hard,Semifinals,3,Barty A.,Kontaveit A.,11,19,3395,2465,6,3,6,3,,,2,0,Completed,1.3,3.5,1.35,3.61,1.36,3.61,1.32,3.41
14,Miami,Sony Ericsson Open,29/03/2019,Premier,Outdoor,Hard,Semifinals,3,Pliskova Ka.,Halep S.,7,3,5145,5457,7,5,6,1,,,2,0,Completed,2.3,1.61,2.4,1.66,2.42,1.67,2.33,1.62
14,Miami,Sony Ericsson Open,30/03/2019,Premier,Outdoor,Hard,The Final,3,Barty A.,Pliskova Ka.,11,7,3395,5145,7,6,6,3,,,2,0,Completed,1.8,2,1.81,2.14,1.91,2.14,1.83,2
15,Charleston,Family Circle Cup,01/04/2019,Premier,Outdoor,Clay,1st Round,3,Zidansek T.,Friedsam A.L.,65,674,841,15,1,6,6,2,6,0,2,1,Completed,1.28,3.5,1.34,3.51,1.34,3.88,1.29,3.61
15,Charleston,Family Circle Cup,01/04/2019,Premier,Outdoor,Clay,1st Round,3,Kenin S.,Lisicki S.,36,299,1449,159,7,5,6,4,,,2,0,Completed,1.16,5,1.18,5.61,1.18,6.05,1.16,5.26
15,Charleston,Family Circle Cup,01/04/2019,Premier,Outdoor,Clay,1st Round,3,Pegula J.,Khromacheva I.,81,139,733,445,1,6,7,6,6,1,2,1,Completed,1.25,3.75,1.3,3.82,1.34,4.05,1.28,3.7
15,Charleston,Family Circle Cup,01/04/2019,Premier,Outdoor,Clay,1st Round,3,Sorribes Tormo S.,Stollar F.,78,126,755,485,6,0,6,3,,,2,0,Completed,1.36,3,1.41,3.14,1.43,3.15,1.38,2.99
15,Charleston,Family Circle Cup,01/04/2019,Premier,Outdoor,Clay,1st Round,3,Maria T.,Vikhlyantseva N.,59,112,1006,553,6,2,7,5,,,2,0,Completed,1.72,2,1.99,1.9,1.99,2.07,1.83,1.97
15,Charleston,Family Circle Cup,01/04/2019,Premier,Outdoor,Clay,1st Round,3,Ostapenko J.,Larsson J.,31,88,1611,719,6,1,6,4,,,2,0,Completed,1.22,4,1.24,4.44,1.29,4.66,1.24,4.08
15,Charleston,Family Circle Cup,01/04/2019,Premier,Outdoor,Clay,1st Round,3,Minella M.,Schmiedlova A.,103,64,620,857,3,6,7,5,6,0,2,1,Completed,2,1.72,2.08,1.82,2.16,1.89,2.03,1.78
15,Charleston,Family Circle Cup,01/04/2019,Premier,Outdoor,Clay,1st Round,3,Puig M.,Errani S.,63,209,863,280,6,0,6,1,,,2,0,Completed,1.44,2.62,1.48,2.82,1.64,2.95,1.48,2.65
15,Charleston,Family Circle Cup,01/04/2019,Premier,Outdoor,Clay,1st Round,3,Kiick A.,Parmentier P.,146,54,408,1059,6,3,6,0,,,2,0,Completed,1.83,1.83,2.07,1.83,2.1,1.92,1.99,1.82
15,Charleston,Family Circle Cup,01/04/2019,Premier,Outdoor,Clay,1st Round,3,Tomljanovic A.,Linette M.,39,85,1258,725,6,2,7,6,,,2,0,Completed,1.36,3,1.41,3.12,1.43,3.2,1.38,3.01
15,Charleston,Family Circle Cup,01/04/2019,Premier,Outdoor,Clay,1st Round,3,Bencic B.,Aiava D.,21,205,2430,294,6,3,6,0,,,2,0,Completed,1.22,4,1.25,4.38,1.26,4.5,1.24,4.06
15,Charleston,Family Circle Cup,01/04/2019,Premier,Outdoor,Clay,1st Round,3,Bolsova Zadoinov A.,Di Lorenzo F.,147,167,405,345,6,3,7,5,,,2,0,Completed,2.1,1.66,2.29,1.69,2.29,1.77,2.13,1.71
15,Charleston,Family Circle Cup,01/04/2019,Premier,Outdoor,Clay,1st Round,3,Trevisan M.,Kichenok N.,159,N/A,356,N/A,6,2,6,1,,,2,0,Completed,1.22,4,1.28,4.06,1.3,4.2,1.26,3.84
15,Charleston,Family Circle Cup,01/04/2019,Premier,Outdoor,Clay,1st Round,3,Rogers S.,Rodina E.,N/A,68,N/A,815,6,4,6,2,,,2,0,Completed,2.2,1.61,2.23,1.72,2.25,1.75,2.17,1.68
15,Charleston,Family Circle Cup,01/04/2019,Premier,Outdoor,Clay,1st Round,3,Townsend T.,Sharma A.,83,142,729,414,3,6,6,2,6,3,2,1,Completed,1.5,2.5,1.46,2.9,1.55,2.9,1.48,2.63
15,Charleston,Family Circle Cup,02/04/2019,Premier,Outdoor,Clay,1st Round,3,Kozlova K.,Pliskova Kr.,99,93,635,688,7,5,6,4,,,2,0,Completed,1.61,2.2,1.7,2.27,1.71,2.35,1.66,2.2
15,Charleston,Family Circle Cup,02/04/2019,Premier,Outdoor,Clay,1st Round,3,Petkovic A.,Lepchenko V.,72,141,784,417,6,0,6,4,,,2,0,Completed,1.57,2.25,1.64,2.39,1.67,2.4,1.62,2.27
15,Charleston,Family Circle Cup,02/04/2019,Premier,Outdoor,Clay,1st Round,3,Davis L.,Bonaventure Y.,184,123,313,490,6,4,0,6,6,2,2,1,Completed,1.9,1.8,1.93,1.96,2.06,1.96,1.93,1.87
15,Charleston,Family Circle Cup,02/04/2019,Premier,Outdoor,Clay,1st Round,3,Martic P.,Anisimova A.,53,74,1061,767,6,4,2,6,6,1,2,1,Completed,2.2,1.61,2.31,1.68,2.31,1.73,2.17,1.68
15,Charleston,Family Circle Cup,02/04/2019,Premier,Outdoor,Clay,1st Round,3,Kanepi K.,Kudermetova V.,82,80,731,739,7,6,6,3,,,2,0,Completed,1.44,2.62,1.49,2.78,1.54,2.85,1.48,2.63
15,Charleston,Family Circle Cup,02/04/2019,Premier,Outdoor,Clay,1st Round,3,Buzarnescu M.,Frech M.,30,182,1650,319,6,1,4,6,7,5,2,1,Completed,1.72,2,1.8,2.11,1.83,2.2,1.77,2.04
15,Charleston,Family Circle Cup,02/04/2019,Premier,Outdoor,Clay,1st Round,3,Sakkari M.,Perrin C.,50,144,1098,411,7,5,3,6,6,1,2,1,Completed,1.33,3.25,1.36,3.42,1.4,3.45,1.35,3.18
15,Charleston,Family Circle Cup,03/04/2019,Premier,Outdoor,Clay,1st Round,3,Collins D.,Brengle M.,34,97,1496,653,6,1,6,3,,,2,0,Completed,1.4,2.75,1.4,3.18,1.5,3.2,1.42,2.87
15,Charleston,Family Circle Cup,03/04/2019,Premier,Outdoor,Clay,1st Round,3,Siegemund L.,Navarro E.,104,565,619,31,7,5,6,4,,,2,0,Completed,1.07,9,1.07,10.12,1.1,10.5,1.07,8.44
15,Charleston,Family Circle Cup,02/04/2019,Premier,Outdoor,Clay,2nd Round,3,Stephens S.,Sorribes Tormo S.,8,78,4287,755,7,6,7,6,,,2,0,Completed,1.36,3,1.43,3.05,1.43,3.2,1.39,2.97
15,Charleston,Family Circle Cup,03/04/2019,Premier,Outdoor,Clay,2nd Round,3,Bertens K.,Trevisan M.,6,159,5050,356,6,2,6,1,,,2,0,Completed,1.08,8,1.08,9.72,1.1,9.75,1.07,8.34
15,Charleston,Family Circle Cup,03/04/2019,Premier,Outdoor,Clay,2nd Round,3,Townsend T.,Goerges J.,83,15,729,2835,6,4,7,6,,,2,0,Completed,2.62,1.44,2.59,1.56,2.71,1.62,2.51,1.53
15,Charleston,Family Circle Cup,03/04/2019,Premier,Outdoor,Clay,2nd Round,3,Pegula J.,Sevastova A.,81,12,733,3270,6,4,6,2,,,2,0,Completed,3.25,1.33,3.39,1.36,3.39,1.42,3.07,1.37
15,Charleston,Family Circle Cup,03/04/2019,Premier,Outdoor,Clay,2nd Round,3,Martic P.,Minella M.,53,103,1061,620,6,3,6,3,,,2,0,Completed,1.28,3.5,1.29,3.9,1.32,4.05,1.29,3.6
15,Charleston,Family Circle Cup,03/04/2019,Premier,Outdoor,Clay,2nd Round,3,Puig M.,Kenin S.,63,36,863,1449,6,4,6,4,,,2,0,Completed,2.1,1.66,2.19,1.75,2.32,1.8,2.1,1.73
15,Charleston,Family Circle Cup,03/04/2019,Premier,Outdoor,Clay,2nd Round,3,Sabalenka A.,Kozlova K.,10,99,3595,635,3,6,6,3,6,3,2,1,Completed,1.33,3.25,1.35,3.49,1.42,3.49,1.36,3.11
15,Charleston,Family Circle Cup,03/04/2019,Premier,Outdoor,Clay,2nd Round,3,Bencic B.,Kiick A.,21,146,2430,408,6,0,6,3,,,2,0,Completed,1.16,5,1.2,5.09,1.24,5.09,1.2,4.49
15,Charleston,Family Circle Cup,03/04/2019,Premier,Outdoor,Clay,2nd Round,3,Tomljanovic A.,Zidansek T.,39,65,1258,841,7,5,6,2,,,2,0,Completed,1.53,2.37,1.63,2.41,1.67,2.5,1.6,2.34
15,Charleston,Family Circle Cup,03/04/2019,Premier,Outdoor,Clay,2nd Round,3,Buzarnescu M.,Davis L.,30,184,1650,313,6,3,6,2,,,2,0,Completed,1.44,2.62,1.61,2.46,1.61,2.74,1.5,2.6
15,Charleston,Family Circle Cup,03/04/2019,Premier,Outdoor,Clay,2nd Round,3,Kanepi K.,Mertens E.,82,17,731,2800,0,6,6,0,7,5,2,1,Completed,2.37,1.53,2.37,1.65,2.45,1.67,2.32,1.6
15,Charleston,Family Circle Cup,03/04/2019,Premier,Outdoor,Clay,2nd Round,3,Ostapenko J.,Rogers S.,31,N/A,1611,N/A,4,6,6,3,7,6,2,1,Completed,1.3,3.4,1.37,3.35,1.38,3.6,1.34,3.28
15,Charleston,Family Circle Cup,03/04/2019,Premier,Outdoor,Clay,2nd Round,3,Sakkari M.,Petkovic A.,50,72,1098,784,6,3,6,0,,,2,0,Completed,2.1,1.66,2.12,1.79,2.2,1.8,2.08,1.74
15,Charleston,Family Circle Cup,03/04/2019,Premier,Outdoor,Clay,2nd Round,3,Collins D.,Bolsova Zadoinov A.,34,147,1496,405,6,3,7,6,,,2,0,Completed,1.33,3.25,1.32,3.66,1.37,3.66,1.33,3.31
15,Charleston,Family Circle Cup,03/04/2019,Premier,Outdoor,Clay,2nd Round,3,Wozniacki C.,Siegemund L.,13,104,3117,619,6,2,6,2,,,2,0,Completed,1.4,2.75,1.44,3,1.47,3.05,1.42,2.88
15,Charleston,Family Circle Cup,04/04/2019,Premier,Outdoor,Clay,2nd Round,3,Keys M.,Maria T.,18,59,2726,1006,7,6,4,6,6,4,2,1,Completed,1.4,2.75,1.48,2.82,1.5,2.95,1.45,2.72
15,Charleston,Family Circle Cup,04/04/2019,Premier,Outdoor,Clay,3rd Round,3,Martic P.,Pegula J.,53,81,1061,733,2,6,6,3,6,2,2,1,Completed,1.57,2.37,1.58,2.54,1.63,2.55,1.57,2.4
15,Charleston,Family Circle Cup,04/04/2019,Premier,Outdoor,Clay,3rd Round,3,Bencic B.,Townsend T.,21,83,2430,729,6,2,7,5,,,2,0,Completed,1.22,4.33,1.28,4.14,1.3,4.45,1.25,3.98
15,Charleston,Family Circle Cup,04/04/2019,Premier,Outdoor,Clay,3rd Round,3,Sakkari M.,Bertens K.,50,6,1098,5050,7,6,6,3,,,2,0,Completed,5,1.16,5.03,1.21,5.15,1.22,4.65,1.19
15,Charleston,Family Circle Cup,04/04/2019,Premier,Outdoor,Clay,3rd Round,3,Puig M.,Sabalenka A.,63,10,863,3595,6,2,7,5,,,2,0,Completed,2.3,1.61,2.5,1.6,2.56,1.66,2.37,1.59
15,Charleston,Family Circle Cup,04/04/2019,Premier,Outdoor,Clay,3rd Round,3,Wozniacki C.,Buzarnescu M.,13,30,3117,1650,6,4,3,6,6,3,2,1,Completed,1.3,3.5,1.31,3.8,1.35,3.8,1.3,3.49
15,Charleston,Family Circle Cup,04/04/2019,Premier,Outdoor,Clay,3rd Round,3,Collins D.,Kanepi K.,34,82,1496,731,7,6,6,1,,,2,0,Completed,2,1.8,2.09,1.83,2.15,1.87,2.05,1.77
15,Charleston,Family Circle Cup,04/04/2019,Premier,Outdoor,Clay,3rd Round,3,Keys M.,Ostapenko J.,18,31,2726,1611,7,5,6,2,,,2,0,Completed,1.61,2.3,1.68,2.32,1.68,2.5,1.6,2.34
15,Charleston,Family Circle Cup,05/04/2019,Premier,Outdoor,Clay,3rd Round,3,Stephens S.,Tomljanovic A.,8,39,4287,1258,4,6,6,4,6,4,2,1,Completed,1.57,2.37,1.55,2.65,1.65,2.65,1.59,2.35
15,Charleston,Family Circle Cup,05/04/2019,Premier,Outdoor,Clay,Quarterfinals,3,Martic P.,Bencic B.,53,21,1061,2430,6,3,6,4,,,2,0,Completed,3.2,1.36,3.25,1.4,3.46,1.42,3.08,1.37
15,Charleston,Family Circle Cup,05/04/2019,Premier,Outdoor,Clay,Quarterfinals,3,Wozniacki C.,Sakkari M.,13,50,3117,1098,6,2,6,2,,,2,0,Completed,1.53,2.5,1.59,2.56,1.61,2.68,1.52,2.53
15,Charleston,Family Circle Cup,05/04/2019,Premier,Outdoor,Clay,Quarterfinals,3,Keys M.,Stephens S.,18,8,2726,4287,7,6,4,6,6,2,2,1,Completed,1.9,1.9,2.09,1.85,2.09,1.96,1.93,1.87
15,Charleston,Family Circle Cup,06/04/2019,Premier,Outdoor,Clay,Quarterfinals,3,Puig M.,Collins D.,63,34,863,1496,6,3,6,2,,,2,0,Completed,1.72,2.1,1.85,2.09,1.87,2.15,1.78,2.05
15,Charleston,Family Circle Cup,06/04/2019,Premier,Outdoor,Clay,Semifinals,3,Wozniacki C.,Martic P.,13,53,3117,1061,6,3,6,4,,,2,0,Completed,1.44,2.75,1.51,2.79,1.51,2.85,1.46,2.71
15,Charleston,Family Circle Cup,06/04/2019,Premier,Outdoor,Clay,Semifinals,3,Keys M.,Puig M.,18,63,2726,863,6,4,6,0,,,2,0,Completed,1.72,2.1,1.66,2.39,1.78,2.39,1.7,2.15
15,Charleston,Family Circle Cup,07/04/2019,Premier,Outdoor,Clay,The Final,3,Keys M.,Wozniacki C.,18,13,2726,3117,7,6,6,3,,,2,0,Completed,2.1,1.72,2.2,1.77,2.31,1.8,2.1,1.74
16,Monterrey,Monterrey Open,01/04/2019,International,Outdoor,Hard,1st Round,3,Flipkens K.,Danilovic O.,58,120,1010,517,6,2,6,1,,,2,0,Completed,1.83,1.83,2,1.89,2,2,1.88,1.91
16,Monterrey,Monterrey Open,01/04/2019,International,Outdoor,Hard,1st Round,3,Rybarikova M.,Doi M.,71,101,792,626,2,6,7,6,6,4,2,1,Completed,2,1.72,2.17,1.76,2.17,1.93,2.06,1.76
16,Monterrey,Monterrey Open,01/04/2019,International,Outdoor,Hard,1st Round,3,Hibino N.,Olmos G.,114,357,542,115,4,6,6,1,7,6,2,1,Completed,1.25,3.75,1.25,4.36,1.29,4.36,1.24,3.98
16,Monterrey,Monterrey Open,02/04/2019,International,Outdoor,Hard,1st Round,3,Gasparyan M.,Rodriguez V.,75,295,767,163,6,1,6,0,,,2,0,Completed,1.11,6.5,1.11,7.62,1.14,7.62,1.11,6.41
16,Monterrey,Monterrey Open,02/04/2019,International,Outdoor,Hard,1st Round,3,Voegele S.,Bogdan A.,98,108,646,591,7,6,6,2,,,2,0,Completed,1.4,2.75,1.47,2.85,1.5,3.03,1.45,2.73
16,Monterrey,Monterrey Open,02/04/2019,International,Outdoor,Hard,1st Round,3,Jorovic I.,Babos T.,100,106,628,592,2,6,6,4,6,3,2,1,Completed,1.72,2,1.8,2.11,1.85,2.11,1.8,2
16,Monterrey,Monterrey Open,02/04/2019,International,Outdoor,Hard,1st Round,3,Jakupovic D.,Dart H.,92,136,690,450,6,2,6,3,,,2,0,Completed,1.53,2.37,1.67,2.33,1.67,2.56,1.57,2.38
16,Monterrey,Monterrey Open,02/04/2019,International,Outdoor,Hard,1st Round,3,Vickery S.,Riske A.,134,47,452,1118,7,6,6,1,,,2,0,Completed,3.4,1.3,3.44,1.35,3.5,1.4,3.23,1.34
16,Monterrey,Monterrey Open,02/04/2019,International,Outdoor,Hard,1st Round,3,Diyas Z.,Zarazua R.,107,243,592,226,7,5,6,4,,,2,0,Completed,1.28,3.5,1.29,3.94,1.35,3.94,1.29,3.54
16,Monterrey,Monterrey Open,02/04/2019,International,Outdoor,Hard,1st Round,3,Mladenovic K.,Haddad Maia B.,66,176,834,333,6,4,1,6,7,6,2,1,Completed,2.37,1.53,2.39,1.64,2.45,1.67,2.33,1.6
16,Monterrey,Monterrey Open,02/04/2019,International,Outdoor,Hard,1st Round,3,Arn G.,Arruabarrena L.,403,102,83,624,7,5,3,6,7,5,2,1,Completed,2,1.72,2.08,1.82,2.25,1.82,2.05,1.76
16,Monterrey,Monterrey Open,02/04/2019,International,Outdoor,Hard,1st Round,3,Pavlyuchenkova A.,Blinkova A.,33,117,1510,525,6,0,6,3,,,2,0,Completed,1.36,3,1.43,3.01,1.5,3.07,1.4,2.91
16,Monterrey,Monterrey Open,02/04/2019,International,Outdoor,Hard,1st Round,3,Azarenka V.,Kato M.,67,514,822,41,6,4,6,2,,,2,0,Completed,1.07,9,1.07,10.56,1.08,11,1.07,8.66
16,Monterrey,Monterrey Open,02/04/2019,International,Outdoor,Hard,1st Round,3,Muchova K.,Xu S.,109,206,574,292,6,4,5,7,6,3,2,1,Completed,1.16,5,1.17,5.79,1.2,5.79,1.17,5.03
16,Monterrey,Monterrey Open,03/04/2019,International,Outdoor,Hard,1st Round,3,Kerber A.,Kucova K.,5,291,5165,167,7,6,6,2,,,2,0,Completed,1.12,6,1.14,6.65,1.15,6.65,1.13,5.83
16,Monterrey,Monterrey Open,03/04/2019,International,Outdoor,Hard,1st Round,3,Muguruza G.,Ruse E.G.,19,230,2525,244,6,4,7,6,,,2,0,Completed,1.1,7,1.11,7.71,1.13,7.71,1.1,6.68
